DAY,FLIGHT,TIME,DATE_FROM,DATE_TO,AIRLINE,DESTINATION
월요일,OZ6899,14:55,2021-03-31,2021-10-26,아시아나항공,선전
월요일,CZ338,14:55,2021-03-31,2021-10-26,중국남방항공,광저우
월요일,KE5815,14:55,2021-03-31,2021-10-26,대한항공,광저우
월요일,ZH9034,14:55,2021-03-31,2021-10-26,심천항공,선전
월요일,CA5006,15:00,2021-03-31,2021-10-24,중국국제항공,베이징
월요일,OZ335,15:00,2021-03-31,2021-10-24,아시아나항공,베이징
월요일,CX411,15:05,2021-03-31,2021-10-26,캐세이패시픽항공,홍콩
월요일,7C1104,15:05,2021-03-31,2021-10-26,제주항공,도쿄/ 나리타
월요일,QF8224,15:05,2021-03-31,2021-10-26,콴타스항공,홍콩
월요일,QR5801,15:05,2021-03-31,2021-10-26,카타르항공,홍콩
월요일,ZE603,15:10,2021-03-31,2021-10-26,이스타항공,도쿄/ 나리타
월요일,7C1308,15:25,2021-03-31,2021-05-06,제주항공,오사카/ 간사이
월요일,AC064,15:30,2021-03-31,2021-10-26,캐나다항공,밴쿠버
월요일,CA4082,15:30,2021-03-31,2021-10-26,중국국제항공,칭다오
월요일,OZ6705,15:30,2021-03-31,2021-10-26,아시아나항공,칭다오
월요일,DL7913,15:30,2021-03-31,2021-10-26,델타항공,자카르타
월요일,ZE613,15:30,2021-03-31,2021-10-26,이스타항공,오사카/ 간사이
월요일,GA9963,15:30,2021-03-31,2021-10-26,가루다인도네시아,자카르타
월요일,7C1404,15:30,2021-03-31,2021-06-30,제주항공,후쿠오카
월요일,KE627,15:30,2021-03-31,2021-10-26,대한항공,자카르타
월요일,SC4082,15:30,2021-03-31,2021-10-26,산동항공,칭다오
월요일,SQ1002,15:30,2021-03-31,2021-10-26,싱가포르항공,밴쿠버
월요일,DL7688,15:35,2021-03-31,2021-10-26,델타항공,오키나와
월요일,EY8485,15:35,2021-03-31,2021-10-26,에티하드 항공,오키나와
월요일,JL5274,15:35,2021-03-31,2021-10-26,일본항공,오키나와
월요일,7C8503,15:35,2021-03-31,2021-10-26,제주항공,웨이하이
월요일,KE735,15:35,2021-03-31,2021-10-26,대한항공,오키나와
월요일,MM006,15:35,2021-03-31,2021-10-26,피치항공,오사카/ 간사이
월요일,NZ4056,15:45,2021-03-31,2021-10-26,에어 뉴질랜드,도쿄/ 나리타
월요일,NH6976,15:45,2021-03-31,2021-10-26,전일본공수 주식회사,도쿄/ 나리타
월요일,OZ106,15:45,2021-03-31,2021-10-26,아시아나항공,도쿄/ 나리타
월요일,EY8458,15:45,2021-03-31,2021-10-26,에티하드 항공,도쿄/ 나리타
월요일,UA7322,15:45,2021-03-31,2021-10-26,유나이티드항공,도쿄/ 나리타
월요일,SC4988,15:50,2021-03-31,2021-10-26,산동항공,지난
월요일,MU268,15:55,2021-03-31,2021-10-26,중국동방항공,옌타이
월요일,LJ227,15:55,2021-03-31,2021-10-26,진에어,후쿠오카
월요일,KE5851,15:55,2021-03-31,2021-10-26,대한항공,옌타이
월요일,NH6966,16:00,2021-03-31,2021-10-26,전일본공수 주식회사,나고야
월요일,OZ124,16:00,2021-03-31,2021-10-26,아시아나항공,나고야
월요일,DL7860,16:00,2021-03-31,2021-10-26,델타항공,샌프란시스코
월요일,EY8462,16:00,2021-03-31,2021-10-26,에티하드 항공,나고야
월요일,KE023,16:00,2021-03-31,2021-10-26,대한항공,샌프란시스코
월요일,TK8092,16:00,2021-03-31,2021-10-26,터키항공,나고야
월요일,CI9067,16:05,2021-03-31,2021-10-26,중화항공,타이베이
월요일,DL7663,16:05,2021-03-31,2021-10-26,델타항공,타이베이
월요일,EY8496,16:05,2021-03-31,2021-10-26,에티하드 항공,타이베이
월요일,LJ283,16:05,2021-03-31,2021-10-26,진에어,오사카/ 간사이
월요일,KE693,16:05,2021-03-31,2021-10-26,대한항공,타이베이
월요일,OZ751,16:10,2021-03-31,2021-10-26,아시아나항공,싱가포르
월요일,LJ263,16:10,2021-03-31,2021-10-26,진에어,기타큐슈
월요일,KE5749,16:10,2021-03-31,2021-10-26,대한항공,기타큐슈
월요일,SQ5751,16:10,2021-03-31,2021-10-26,싱가포르항공,싱가포르
월요일,MU2004,16:15,2021-03-31,2021-10-23,중국동방항공,쿤밍
월요일,KE5855,16:15,2021-03-31,2021-10-23,대한항공,쿤밍
월요일,MU5034,16:20,2021-03-31,2021-10-26,중국동방항공,상하이/ 푸동
월요일,CZ518,16:20,2021-03-31,2021-10-26,중국남방항공,상하이/ 푸동
월요일,KE5885,16:20,2021-03-31,2021-10-26,대한항공,상하이/ 푸동
월요일,MM906,16:20,2021-03-31,2021-10-26,피치항공,오키나와
월요일,FM5034,16:20,2021-03-31,2021-10-26,상하이항공,상하이/ 푸동
월요일,D7505,16:25,2021-03-31,2021-10-26,에어아시아엑스,쿠알라룸푸르
월요일,CZ3062,16:25,2021-03-31,2021-10-26,중국남방항공,광저우
월요일,KE5825,16:25,2021-03-31,2021-10-26,대한항공,광저우
월요일,MU560,16:35,2021-03-31,2021-10-26,중국동방항공,칭다오
월요일,DL7911,16:35,2021-03-31,2021-10-26,델타항공,쿠알라룸푸르
월요일,KE671,16:35,2021-03-31,2021-10-26,대한항공,쿠알라룸푸르
월요일,KE5841,16:35,2021-03-31,2021-10-26,대한항공,칭다오
월요일,MH5621,16:35,2021-03-31,2021-10-26,말레이시아 에어라인스,쿠알라룸푸르
월요일,AC6304,16:40,2021-03-31,2021-10-26,캐나다항공,싱가포르
월요일,OZ6789,16:40,2021-03-31,2021-10-26,아시아나항공,싱가포르
월요일,SQ609,16:40,2021-03-31,2021-10-26,싱가포르항공,싱가포르
월요일,VA5409,16:40,2021-03-31,2021-10-26,베네주엘라 국제항공,싱가포르
월요일,CA4722,16:45,2021-03-31,2021-10-26,중국국제항공,칭다오
월요일,OZ6717,16:45,2021-03-31,2021-10-26,아시아나항공,칭다오
월요일,SC4722,16:45,2021-03-31,2021-10-26,산동항공,칭다오
월요일,OZ6614,16:50,2021-03-31,2021-05-21,아시아나항공,샌프란시스코
월요일,LJ225,16:50,2021-03-31,2021-10-26,진에어,후쿠오카
월요일,KL4245,16:50,2021-03-31,2021-06-29,케에엘엠네덜란드항공,오클랜드
월요일,KE129,16:50,2021-03-31,2021-06-29,대한항공,오클랜드
월요일,UA892,16:50,2021-03-31,2021-05-21,유나이티드항공,샌프란시스코
월요일,Z2039,16:55,2021-03-31,2021-10-26,필리핀에어아시아,칼리보
월요일,7C1306,17:00,2021-03-31,2021-10-26,제주항공,오사카/ 간사이
월요일,AF7903,17:15,2021-03-31,2021-10-26,에어 프랑스,부산
월요일,AZ2775,17:15,2021-03-31,2021-10-26,알리탈리아,부산
월요일,OZ761,17:15,2021-03-31,2021-10-26,아시아나항공,자카르타
월요일,DL7878,17:15,2021-03-31,2021-10-26,델타항공,부산
월요일,LJ079,17:15,2021-03-31,2021-10-26,진에어,다낭
월요일,LJ063,17:15,2021-03-31,2021-07-20,진에어,코타키나발루
월요일,KL4247,17:15,2021-03-31,2021-10-26,케에엘엠네덜란드항공,부산
월요일,KE1405,17:15,2021-03-31,2021-10-26,대한항공,부산
월요일,KE5787,17:15,2021-03-31,2021-07-20,대한항공,코타키나발루
월요일,NZ4058,17:20,2021-03-31,2021-10-26,에어 뉴질랜드,오사카/ 간사이
월요일,NH6888,17:20,2021-03-31,2021-10-26,전일본공수 주식회사,오사카/ 간사이
월요일,OZ118,17:20,2021-03-31,2021-10-26,아시아나항공,오사카/ 간사이
월요일,EY8454,17:20,2021-03-31,2021-10-26,에티하드 항공,오사카/ 간사이
월요일,AA280,17:25,2021-03-31,2021-10-26,아메리칸항공,댈러스
월요일,KE5031,17:25,2021-03-31,2021-10-26,대한항공,댈러스
월요일,MH9428,17:25,2021-03-31,2021-10-26,말레이시아 에어라인스,댈러스
월요일,CZ696,17:30,2021-03-31,2021-10-26,중국남방항공,다롄
월요일,ZE511,17:30,2021-03-31,2021-10-26,이스타항공,방콕
월요일,BR2223,17:30,2021-03-31,2021-10-26,에바항공,방콕
월요일,KE5835,17:30,2021-03-31,2021-10-26,대한항공,다롄
월요일,TG635,17:30,2021-03-31,2021-10-26,타이항공,방콕
월요일,CA802,17:40,2021-03-31,2021-10-25,중국국제항공,톈진
월요일,AF7888,17:40,2021-03-31,2021-10-26,에어 프랑스,호놀룰루
월요일,OZ6821,17:40,2021-03-31,2021-10-25,아시아나항공,톈진
월요일,DL7671,17:40,2021-03-31,2021-10-26,델타항공,호놀룰루
월요일,EY8491,17:40,2021-03-31,2021-10-26,에티하드 항공,호놀룰루
월요일,JL5204,17:40,2021-03-31,2021-10-26,일본항공,호놀룰루
월요일,KE001,17:40,2021-03-31,2021-10-26,대한항공,호놀룰루
월요일,AF7887,17:45,2021-03-31,2021-10-26,에어 프랑스,덴파사르
월요일,DL7872,17:45,2021-03-31,2021-10-26,델타항공,덴파사르
월요일,GA9965,17:45,2021-03-31,2021-10-26,가루다인도네시아,덴파사르
월요일,KE629,17:45,2021-03-31,2021-10-26,대한항공,덴파사르
월요일,CA126,17:50,2021-03-31,2021-10-26,중국국제항공,베이징
월요일,OZ6803,17:50,2021-03-31,2021-10-26,아시아나항공,베이징
월요일,TW131,17:50,2021-03-31,2021-10-26,티웨이항공,비엔티안
월요일,7C1608,18:00,2021-03-31,2021-10-26,제주항공,나고야
월요일,TW301,18:00,2021-03-31,2021-10-26,티웨이항공,괌
월요일,DL7852,18:05,2021-03-31,2021-10-26,델타항공,방콕
월요일,9W4661,18:05,2021-03-31,2021-10-26,제트 에어웨이즈,방콕
월요일,KQ5103,18:05,2021-03-31,2021-10-26,케냐항공,방콕
월요일,KE651,18:05,2021-03-31,2021-10-26,대한항공,방콕
월요일,KE5689,18:05,2021-03-31,2021-10-26,대한항공,하노이
월요일,VN415,18:05,2021-03-31,2021-10-26,베트남항공,하노이
월요일,AC6998,18:20,2021-03-31,2021-10-26,캐나다항공,후쿠오카
월요일,NH6898,18:20,2021-03-31,2021-10-26,전일본공수 주식회사,후쿠오카
월요일,OZ136,18:20,2021-03-31,2021-10-26,아시아나항공,후쿠오카
월요일,DL7925,18:20,2021-03-31,2021-06-30,델타항공,호찌민
월요일,ET1444,18:20,2021-03-31,2021-10-26,에티오피아항공,후쿠오카
월요일,EY8442,18:20,2021-03-31,2021-10-26,에티하드 항공,후쿠오카
월요일,KE683,18:20,2021-03-31,2021-06-30,대한항공,호찌민
월요일,TK8094,18:20,2021-03-31,2021-10-26,터키항공,후쿠오카
월요일,VN3401,18:20,2021-03-31,2021-06-30,베트남항공,호찌민
월요일,AZ2767,18:25,2021-03-31,2021-10-26,알리탈리아,부산
월요일,MU9828,18:25,2021-03-31,2021-10-26,중국동방항공,상하이/ 푸동
월요일,DL7855,18:25,2021-03-31,2021-10-26,델타항공,부산
월요일,KE1403,18:25,2021-03-31,2021-10-26,대한항공,부산
월요일,KE5893,18:25,2021-03-31,2021-10-26,대한항공,상하이/ 푸동
월요일,FM828,18:25,2021-03-31,2021-10-26,상하이항공,상하이/ 푸동
월요일,TW293,18:25,2021-03-31,2021-04-28,티웨이항공,후쿠오카
월요일,MU8311,18:30,2021-03-31,2021-10-25,중국동방항공,쿤밍
월요일,ZE591,18:30,2021-03-31,2021-10-26,이스타항공,다낭
월요일,KE885,18:30,2021-03-31,2021-10-25,대한항공,쿤밍
월요일,AF7905,18:35,2021-03-31,2021-10-26,에어 프랑스,후쿠오카
월요일,AZ2772,18:35,2021-03-31,2021-10-26,알리탈리아,후쿠오카
월요일,DL7883,18:35,2021-03-31,2021-10-26,델타항공,후쿠오카
월요일,DL7672,18:35,2021-03-31,2021-10-26,델타항공,도쿄/ 나리타
월요일,JL5224,18:35,2021-03-31,2021-10-26,일본항공,후쿠오카
월요일,JL5206,18:35,2021-03-31,2021-10-26,일본항공,도쿄/ 나리타
월요일,KL4258,18:35,2021-03-31,2021-10-26,케에엘엠네덜란드항공,후쿠오카
월요일,KE781,18:35,2021-03-31,2021-10-26,대한항공,후쿠오카
월요일,KE705,18:35,2021-03-31,2021-10-26,대한항공,도쿄/ 나리타
월요일,AF7885,18:40,2021-03-31,2021-10-26,에어 프랑스,프놈펜
월요일,CZ4506,18:40,2021-03-31,2021-10-26,중국남방항공,베이징
월요일,DL026,18:40,2021-03-31,2021-04-08,델타항공,애틀랜타
월요일,DL7680,18:40,2021-03-31,2021-10-26,델타항공,다낭
월요일,DL7871,18:40,2021-03-31,2021-10-26,델타항공,프놈펜
월요일,KE5035,18:40,2021-03-31,2021-04-08,대한항공,애틀랜타
월요일,KE853,18:40,2021-03-31,2021-10-26,대한항공,베이징
월요일,KE463,18:40,2021-03-31,2021-10-26,대한항공,다낭
월요일,KE689,18:40,2021-03-31,2021-10-26,대한항공,프놈펜
월요일,KE121,18:40,2021-03-31,2021-10-26,대한항공,시드니
월요일,VN3441,18:40,2021-03-31,2021-10-26,베트남항공,다낭
월요일,AF7878,18:45,2021-03-31,2021-05-31,에어 프랑스,양곤
월요일,KE623,18:45,2021-03-31,2021-10-26,대한항공,마닐라
월요일,KE471,18:45,2021-03-31,2021-05-31,대한항공,양곤
월요일,8M7701,18:45,2021-03-31,2021-05-31,미얀마국제항공,양곤
월요일,8M7471,18:45,2021-03-31,2021-05-31,미얀마국제항공,양곤
월요일,NH6978,18:50,2021-03-31,2021-10-26,전일본공수 주식회사,도쿄/ 나리타
월요일,OZ755,18:50,2021-03-31,2021-10-26,아시아나항공,다낭
월요일,OZ108,18:50,2021-03-31,2021-10-26,아시아나항공,도쿄/ 나리타
월요일,EY8459,18:50,2021-03-31,2021-10-26,에티하드 항공,도쿄/ 나리타
월요일,KE071,18:50,2021-03-31,2021-10-26,대한항공,밴쿠버
월요일,UA7297,18:50,2021-03-31,2021-10-26,유나이티드항공,도쿄/ 나리타
월요일,OZ703,18:55,2021-03-31,2021-10-26,아시아나항공,마닐라
월요일,MU8379,18:55,2021-03-31,2021-10-26,중국동방항공,상하이/ 푸동
월요일,CZ4514,18:55,2021-03-31,2021-10-26,중국남방항공,상하이/ 푸동
월요일,KE895,18:55,2021-03-31,2021-10-26,대한항공,상하이/ 푸동
월요일,FM8754,18:55,2021-03-31,2021-10-26,상하이항공,상하이/ 푸동
월요일,AC6996,19:05,2021-03-31,2021-05-15,캐나다항공,방콕
월요일,AF7909,19:05,2021-03-31,2021-10-26,에어 프랑스,나고야
월요일,AZ2770,19:05,2021-03-31,2021-10-26,알리탈리아,나고야
월요일,OZ741,19:05,2021-03-31,2021-05-15,아시아나항공,방콕
월요일,OS8052,19:05,2021-03-31,2021-05-15,오스트리아 항공,방콕
월요일,DL7923,19:05,2021-03-31,2021-10-26,델타항공,하노이
월요일,DL7686,19:05,2021-03-31,2021-10-26,델타항공,나고야
월요일,ET1298,19:05,2021-03-31,2021-05-15,에티오피아항공,방콕
월요일,JL5218,19:05,2021-03-31,2021-10-26,일본항공,나고야
월요일,LJ061,19:05,2021-03-31,2021-05-06,진에어,코타키나발루
월요일,KL4252,19:05,2021-03-31,2021-10-26,케에엘엠네덜란드항공,나고야
월요일,KE679,19:05,2021-03-31,2021-10-26,대한항공,하노이
월요일,KE5761,19:05,2021-03-31,2021-05-06,대한항공,코타키나발루
월요일,KE751,19:05,2021-03-31,2021-10-26,대한항공,나고야
월요일,KE867,19:05,2021-03-31,2021-10-26,대한항공,울란바토르
월요일,OM5302,19:05,2021-03-31,2021-10-26,몽골항공,울란바토르
월요일,TG6727,19:05,2021-03-31,2021-05-15,타이항공,방콕
월요일,VN3411,19:05,2021-03-31,2021-10-26,베트남항공,하노이
월요일,AF7891,19:10,2021-03-31,2021-10-26,에어 프랑스,오사카/ 간사이
월요일,AZ2771,19:10,2021-03-31,2021-10-26,알리탈리아,오사카/ 간사이
월요일,DL7682,19:10,2021-03-31,2021-10-26,델타항공,오사카/ 간사이
월요일,JL5214,19:10,2021-03-31,2021-10-26,일본항공,오사카/ 간사이
월요일,7C2507,19:10,2021-03-31,2021-10-26,제주항공,코타키나발루
월요일,7C2305,19:10,2021-03-31,2021-10-26,제주항공,마닐라
월요일,KE721,19:10,2021-03-31,2021-10-26,대한항공,오사카/ 간사이
월요일,AC6992,19:20,2021-03-31,2021-10-26,캐나다항공,부산
월요일,NH6956,19:20,2021-03-31,2021-10-26,전일본공수 주식회사,오사카/ 간사이
월요일,OZ8531,19:20,2021-03-31,2021-10-26,아시아나항공,부산
월요일,OZ116,19:20,2021-03-31,2021-10-26,아시아나항공,오사카/ 간사이
월요일,DL198,19:20,2021-03-31,2021-04-09,델타항공,시애틀
월요일,ET1295,19:20,2021-03-31,2021-10-26,에티오피아항공,부산
월요일,ET1290,19:20,2021-03-31,2021-10-26,에티오피아항공,오사카/ 간사이
월요일,KE5019,19:20,2021-03-31,2021-04-09,대한항공,시애틀
월요일,TG6709,19:20,2021-03-31,2021-10-26,타이항공,부산
월요일,AC6982,19:25,2021-03-31,2021-10-26,캐나다항공,호찌민
월요일,OZ735,19:25,2021-03-31,2021-10-26,아시아나항공,호찌민
월요일,EY8464,19:25,2021-03-31,2021-10-26,에티하드 항공,호찌민
월요일,AC6984,19:30,2021-03-31,2021-10-26,캐나다항공,하노이
월요일,OZ733,19:30,2021-03-31,2021-10-26,아시아나항공,하노이
월요일,OZ739,19:30,2021-03-31,2021-10-26,아시아나항공,프놈펜
월요일,DL1002,19:30,2021-03-31,2021-10-26,델타항공,뉴욕
월요일,DL9014,19:30,2021-03-31,2021-10-26,델타항공,뉴욕
월요일,ZE501,19:30,2021-03-31,2021-10-26,이스타항공,코타키나발루
월요일,KE085,19:30,2021-03-31,2021-10-26,대한항공,뉴욕
월요일,UA7314,19:30,2021-03-31,2021-10-26,유나이티드항공,하노이
월요일,UA7300,19:30,2021-03-31,2021-10-26,유나이티드항공,프놈펜
월요일,AF7883,19:35,2021-03-31,2021-10-26,에어 프랑스,대구
월요일,AZ2774,19:35,2021-03-31,2021-10-26,알리탈리아,대구
월요일,DL7877,19:35,2021-03-31,2021-05-26,델타항공,부산
월요일,DL7874,19:35,2021-03-31,2021-10-26,델타항공,대구
월요일,DL9036,19:35,2021-03-31,2021-10-26,델타항공,괌
월요일,DL7919,19:35,2021-03-31,2021-07-08,델타항공,호찌민
월요일,EY8526,19:35,2021-03-31,2021-10-26,에티하드 항공,괌
월요일,HA6017,19:35,2021-03-31,2021-05-26,하와이안 항공,부산
월요일,KL4249,19:35,2021-03-31,2021-05-26,케에엘엠네덜란드항공,부산
월요일,KE1407,19:35,2021-03-31,2021-05-26,대한항공,부산
월요일,KE1413,19:35,2021-03-31,2021-10-26,대한항공,대구
월요일,KE111,19:35,2021-03-31,2021-10-26,대한항공,괌
월요일,KE685,19:35,2021-03-31,2021-07-08,대한항공,호찌민
월요일,VN3407,19:35,2021-03-31,2021-07-08,베트남항공,호찌민
월요일,AM6704,19:40,2021-03-31,2021-06-30,아에로멕시코,로스앤젤레스
월요일,DL9042,19:40,2021-03-31,2021-06-30,델타항공,로스앤젤레스
월요일,LJ039,19:40,2021-03-31,2021-05-31,진에어,칼리보
월요일,KE5795,19:40,2021-03-31,2021-05-31,대한항공,칼리보
월요일,KE011,19:40,2021-03-31,2021-06-30,대한항공,로스앤젤레스
월요일,LA8426,19:40,2021-03-31,2021-06-30,란항공,로스앤젤레스
월요일,AC6534,19:45,2021-03-31,2021-04-02,캐나다항공,타이베이
월요일,NZ4925,19:45,2021-03-31,2021-04-02,에어 뉴질랜드,타이베이
월요일,OZ6871,19:45,2021-03-31,2021-04-02,아시아나항공,타이베이
월요일,DL7897,19:45,2021-03-31,2021-04-16,델타항공,홍콩
월요일,BR159,19:45,2021-03-31,2021-04-02,에바항공,타이베이
월요일,7C4303,19:45,2021-03-31,2021-10-26,제주항공,비엔티안
월요일,KE607,19:45,2021-03-31,2021-04-16,대한항공,홍콩
월요일,TG6393,19:45,2021-03-31,2021-04-02,타이항공,타이베이
월요일,OZ745,19:50,2021-03-31,2021-10-26,아시아나항공,홍콩
월요일,OS8058,19:50,2021-03-31,2021-10-26,오스트리아 항공,홍콩
월요일,HX1565,19:50,2021-03-31,2021-10-26,홍콩항공,홍콩
월요일,SA7215,19:50,2021-03-31,2021-10-26,남아프리카항공,홍콩
월요일,UA7308,19:50,2021-03-31,2021-10-26,유나이티드항공,홍콩
월요일,LJ001,19:55,2021-03-31,2021-04-19,진에어,방콕
월요일,CA5024,20:00,2021-03-31,2021-10-26,중국국제항공,청두
월요일,OZ323,20:00,2021-03-31,2021-10-26,아시아나항공,청두
월요일,OZ367,20:00,2021-03-31,2021-10-26,아시아나항공,상하이/ 푸동
월요일,OZ601,20:00,2021-03-31,2021-10-26,아시아나항공,시드니
